St1_GRF_X,St1_GRF_Y,St1_GRF_Z,St2_GRF_X,St2_GRF_Y,St2_GRF_Z
-0.15386045451,-1.18673802044,37.57765691309,-10.78646182145,1.11078159353,48.54264879779
-0.307370022262364,-1.11936526295571,43.0775745465388,-10.6544850400084,1.09442266899654,56.781546949306
-0.603548663337651,-1.06734606490947,48.8819046338668,-10.8110918653502,1.03418284839446,65.753964035248
-1.06386929453783,-1.03307574982439,54.9713523234496,-11.3023229550418,0.929698891932182,75.468060329764
-1.70347960517502,-1.01721848668479,61.3168481248968,-12.1618566057082,0.780649880931065,85.8935198088997
-2.52583230219274,-1.01784668663471,67.8721550217677,-13.4037164732051,0.589372031133871,96.9471083679576
-3.52477751998869,-1.03272845830089,74.5800934599833,-15.0207329783826,0.362955120062288,108.503590574996
-4.68378646126635,-1.0569830513448,81.3726757983534,-16.9832695028042,0.112507253239437,120.406623287788
-5.97801407543263,-1.08407629719087,88.1758961824635,-19.2409446359635,-0.144650994479842,132.479075974065
-7.37686768913173,-1.10679371390665,94.9153203036546,-21.7265935178367,-0.386587734350396,144.541829353252
-8.84551759572864,-1.11548502468535,101.519177870776,-24.3630608233567,-0.588233857109408,156.426434530115
-10.349564269594,-1.10105807614687,107.920841960944,-27.070197875469,-0.723867354181026,167.980657233506
-11.8560983449681,-1.05414080311463,114.061814110377,-29.7715218550921,-0.769709615911611,179.069963490065
-13.335139797938,-0.964533412310589,119.893472967341,-32.4011850837404,-0.705029470133995,189.578718222819
-14.7641824280479,-0.824130767671492,125.376266301659,-34.907952534602,-0.514869259468028,199.413386523747
-16.1255813303144,-0.626126072079989,130.482772396452,-37.2548382698078,-0.189449692743748,208.506845139414
-17.4072402169109,-0.364700904975291,135.196925645638,-39.4192264292873,0.274594066991244,216.821132721441
-18.6032693115183,-0.0354000178593616,139.513322933636,-41.3900957802996,0.875764416979788,224.347540640423
-19.7119069139383,0.363832391859652,143.439029173984,-43.1643910476107,1.60994662272184,231.103379021535
-20.7334439625846,0.833444078524236,146.990858750243,-44.7482157226981,2.46637596002061,237.126287503172
-21.6707330248785,1.37152444155071,150.193518812411,-46.1515512120156,3.4307117172404,242.472206728536
-22.5287166294068,1.97331284316625,153.077565191771,-47.3872120510858,4.4855641537743,247.20942693835
-23.3110451694309,2.63210980770848,155.676172954757,-48.4714738076997,5.60957967337123,251.413831457629
-24.0219484894022,3.33932088553636,158.023235465507,-49.422216137607,6.77916623863979,255.166342642632
-24.666704208603,4.0845586155341,160.153496536973,-50.255698314033,7.97175287694893,258.550332400962
-25.2506112982336,4.85587884846723,162.102163147525,-50.9876921920283,9.16431283273899,261.647169517321
-25.7769711376153,5.64026590314649,163.903075186974,-51.6310335793302,10.3357107156151,264.538277241614
-26.2512996006119,6.42447498120293,165.591596787347,-52.1963062499443,11.4666579137424,267.302166125527
-26.6786322620386,7.19524747977051,167.201935542858,-52.6918235322627,12.5388894221759,270.015205560579
-27.0617042500352,7.93967548025577,168.765752808907,-53.1236007942655,13.5363176068193,272.750640547646
-27.4036735536976,8.64607646825855,170.314796155947,-53.4963656741156,14.4473101755396,275.573229070683
-27.7072560167519,9.30394814825775,171.876083972196,-53.8126483005408,15.2627028883854,278.543811062947
-27.9738706082322,9.90493340022431,173.473797229009,-54.0748455941577,15.9785326225594,281.713346826108
-28.2037743181876,10.4429763588827,175.130491133398,-54.2844602519934,16.594439187552,285.122325260713
-28.3975013279656,10.91295322306,176.864417465299,-54.4425891156848,17.1120609550693,288.800689865634
-28.5558649637697,11.3111700560199,178.689569457351,-54.5513009488656,17.5352712064842,292.766412288573
-28.6789063065491,11.6363431782013,180.616885865739,-54.6134910225283,17.8704850940043,297.024887853867
-28.7662222264087,11.8896525924166,182.653781694291,-54.6338425058506,18.1255069717041,301.569475451921
-28.8191731211297,12.0735870784922,184.801396702086,-54.6176471565878,18.3097502208512,306.385016465087
-28.8386760912882,12.1930288733371,187.056883304077,-54.5721769205292,18.433803104148,311.448857015678
-28.8271130465382,12.2535509271401,189.414128616233,-54.5063174113531,18.508965449241,316.733904621734
-28.7888837405571,12.2610242662519,191.86370630912,-54.4293511502807,18.5466095252441,322.21350315333
-28.7279829438645,12.2234578026235,194.39303704261,-54.3526117961696,18.5569314204527,327.863354641583
-28.649022549435,12.148472393613,196.990322133443,-54.2860954584337,18.5497966478362,333.66244367112
-28.5575571223067,12.043318088375,199.643343311448,-54.2414606436122,18.5334570060227,339.595554938051
-28.4590851547868,11.9151456138713,202.339228775273,-54.230709287187,18.5152181085105,345.653754016519
-28.3571564530459,11.7706779894977,205.066618374486,-54.2643935543602,18.5017186300096,351.833361281056
-28.255964063313,11.6156818327361,207.813787060822,-54.3518979158243,18.4978182047703,358.134177723778
-28.1585696334384,11.4553122026514,210.571160321654,-54.4999153859674,18.5068223877118,364.556679821989
-28.0668744786567,11.2944670646722,213.332891463375,-54.7128311052348,18.5311190643659,371.100388908723
-27.9844187064002,11.1380223423199,216.096154461987,-54.9921673805779,18.5707211720804,377.762159427148
-27.9145119005008,10.9914504035082,218.860911221745,-55.3362125661621,18.6235520337516,384.534311326971
-27.8605453876133,10.8594448650029,221.632042704607,-55.7398177091163,18.6862499148438,391.402477839007
-27.8269936157133,10.745947684611,224.418796543833,-56.1941354089178,18.7538666038631,398.344447539274
-27.8200451989254,10.6556973594394,227.231311194423,-56.6869011480961,18.8201286585383,405.33299623247
-27.8445187009255,10.5918664776446,230.082774876721,-57.2034777201533,18.8786896600176,412.340073579165
-27.9050377303063,10.5574057162138,232.987091219526,-57.7295943949201,18.9235549903581,419.336701556734
-28.0067080882738,10.5553564094675,235.958056002682,-58.2531030685129,18.9489078726569,426.29528958702
-28.1542917828449,10.5875243097038,239.010605890931,-58.7638440000275,18.9494264184602,433.191141627501
-28.3516877284542,10.6554669260313,242.158505254927,-59.2530062795091,18.9208759575488,439.999560783799
-28.6018832897941,10.7592855565678,245.415792270537,-59.7144711593997,18.8585253057345,446.697192400359
-28.9075676254599,10.8977744679067,248.796918634008,-60.1438732727398,18.7595690473914,453.26211476402
-29.2718167391227,11.0698390024384,252.314910728581,-60.537621888633,18.6212528711987,459.671575621671
-29.6956971703098,11.272379066468,255.981002235091,-60.8918141696103,18.4426337174104,465.90092955548
-30.1796840069444,11.5017828229891,259.80594496784,-61.2009030949291,18.2271902925321,471.922627748807
-30.7239065100604,11.7539994205495,263.800057437244,-61.4572716563091,17.9797816538284,477.703615639016
-31.3270405393876,12.0232040521195,267.972238351623,-61.6541584055294,17.7100257670783,483.208753016433
-31.9879088438697,12.3040450170228,272.331585738508,-61.7836388006226,17.4289087110045,488.400514499929
-32.7036919479185,12.5896073379766,276.887209202798,-61.8392177852773,17.1487916852858,493.243772001594
-33.4709855142194,12.8714236432001,281.648689972687,-61.8176395232017,16.8823536705204,497.709870895144
-34.2887177818843,13.1417707272041,286.627013372052,-61.7178125419719,16.6397814605182,501.77732923682
-35.1537366511391,13.3937684142068,291.832984362929,-61.5411723769705,16.4295750286217,505.433054796674
-36.063441156687,13.6204207279389,297.278251948118,-61.2913115568301,16.2583884883564,508.672406205894
-37.0156818511924,13.8158696557036,302.974701533081,-60.9736632770655,16.1293425903863,511.497789776427
-38.006393916532,13.9775960693676,308.932609948676,-60.5944003594772,16.0420522605145,513.917619779614
-39.0331379107608,14.1027926426149,315.161955401769,-60.1605375949922,15.993393117762,515.943861671885
-40.0922488006649,14.1908050947308,321.669648034416,-59.6803868132228,15.9783084340825,517.589431266107
-41.1785846128842,14.2436386445745,328.458290729481,-59.1606986702062,15.9917204115606,518.869921285886
-42.2874316815341,14.2645412932621,335.526437630527,-58.6091492536752,16.0281443925543,519.800697689067
-43.4124509700803,14.2589016331879,342.867865369284,-58.0315688495608,16.0821643838742,520.397582956521
-44.5473137053659,14.2335290519261,350.471025428178,-57.4311630852368,16.149965692082,520.675892620211
-45.6855517078104,14.1967470587752,358.318558675107,-56.80913284964,16.2287052378053,520.64966521227
-46.8193890710089,14.1587808723113,366.386573199806,-56.1644660274082,16.3137248519369,520.334332253348
-47.9421836467199,14.1298715003032,374.643298971907,-55.4960600655085,16.4001139771202,519.750183011229
-49.0473355057401,14.121182466405,383.050999019151,-54.8028499523297,16.4814349602435,518.92308112586
-50.127771454473,14.1439875528384,391.566873955919,-54.0836430585163,16.5511446744251,517.886725612834
-51.176265242837,14.2077815541026,400.143297153264,-53.3375310408166,16.6031088572775,516.682883231532
-52.1858594829209,14.32089170107,408.729449213746,-52.5643197792032,16.6316145567022,515.361954785633
-53.1498054371012,14.4904181900855,417.272494907513,-51.7649889242513,16.6324441226521,513.985675943088
-54.0610508139034,14.7217192354372,425.719991035103,-50.9441793976231,16.6010952005372,512.62302971126
-54.9121508778196,15.0179034149454,434.022537191772,-50.1075223614801,16.533584348797,511.354307171227
-55.6977093909651,15.3803331791626,442.133109452692,-49.2641123985861,16.4254480499403,510.267716311761
-56.4119040935131,15.8071887702806,450.010453224482,-48.4263627179809,16.2719620774551,509.456475484646
-57.0486476734213,16.2937903578953,457.619931839554,-47.6082202978185,16.0692515584711,509.018405565687
-57.6029744402497,16.833950257795,464.932689942153,-46.8280878738232,15.8132671201613,509.051907366149
-58.069034349321,17.4199904063739,471.925870675649,-46.1043130964968,15.4999865521156,509.650880755053
-58.442226399709,18.0417763000112,478.582131603713,-45.4572880599384,15.1271690364016,510.900485567683
-58.718537742102,18.6877962612817,484.889216283933,-44.9079816955228,14.6930383279658,512.873019186771
-58.893186539626,19.3470777204035,490.83955471499,-44.475493684528,14.1967173071018,515.624254005568
-58.9640387472875,20.0089539659834,496.429777261534,-44.1775989891265,13.6405829525737,519.189963445516
-58.9299769807409,20.6623822742543,501.660375021206,-44.0324404794702,13.0289825450645,523.581544485869
-58.7909828163163,21.297510962097,506.535279694508,-44.0537462368646,12.3712535719439,528.782503589467
-58.5489963048615,21.9073721102448,511.061416464711,-44.2521739956437,11.6817966017009,534.745651752654
-58.2068850950545,22.48533704705,515.248415348624,-44.6337140970195,10.9815925005063,541.390885310433
-57.7705871577279,23.0259442268422,519.107406664471,-45.1977935419684,10.2976592588608,548.606045189542
-57.2485562151633,23.5250648733128,522.649750771485,-45.9383070707072,9.6599816759238,556.25327426227
-56.6502152646387,23.9797365404139,525.886580473154,-46.84384219961,9.10240996477641,564.181652157086
-55.9867054961312,24.388739077927,528.830806294812,-47.9015853229794,8.65375773480724,572.243294889481
-55.2701183182803,24.7515386572007,531.494667399783,-49.0956469583785,8.33786470466901,580.301964789753
-54.5131435476068,25.0680991527879,533.891040843668,-50.4090664612649,8.17029371243109,588.238661528818
-53.7290883274637,25.338830276003,536.03534861309,-51.8257835520553,8.15611662399524,595.956467654817
-52.9319839002963,25.5635045263155,537.942703352586,-53.3275786395154,8.29374096227389,603.382366878201
-52.1349562315217,25.742775774541,539.630878141,-54.8953252428227,8.56993066540917,610.461585161033
-51.3498575180064,25.8768524169582,541.120968313711,-56.5100141057037,8.96555285214325,617.158002765836
-50.5873431509632,25.9642009594576,542.436786414811,-58.1522217472962,9.45592600783574,623.449391249291
-49.85627274237,26.0046431482497,543.604798564795,-59.8027204725093,10.0126231334368,629.322726134959
-49.1638551292076,25.9978294120951,544.654508970934,-61.4433816134491,10.6064450621598,634.772303876505
-48.5150595401687,25.9436991118983,545.616815270764,-63.056495440927,11.2075482685431,639.797872744226
-47.9124775216725,25.8433131099462,546.522263739848,-64.6258487717551,11.7913568296203,644.399510416769
-47.3581611149378,25.6976162010927,547.401694654139,-66.1354503932896,12.3351088424245,648.579015903694
-46.8510290536751,25.5082509267704,548.285102885273,-67.568882102358,12.820935019863,652.341146373184
-46.3887388038332,25.2779690930051,549.201042470378,-68.9104145815767,13.2368858285261,655.692898106548
-45.9696486339526,25.0105445066063,550.176329675187,-70.1469667283322,13.5743937829751,658.643980190571
-45.5897031376083,24.7100961900676,551.235699838995,-71.2687272177469,13.8307497690411,661.210777962134
-45.2451857309202,24.3809081678944,552.401343797488,-72.2676312818519,14.0093519676676,663.412585317561
-44.93309551899,24.02754971253,553.69183976309,-73.1407910286861,14.119579152949,665.270972916222
-44.6504109145903,23.6550604179763,555.121378007569,-73.8895285892433,14.1770998492131,666.806964717851
-44.3937255728204,23.2689879398201,556.700373094645,-74.5184440416407,14.2032068608029,668.037930603564
-44.1599919314025,22.8748742968024,558.436037803287,-75.0366487368107,14.2230240663397,668.976433395603
-43.946739950408,22.4782399552572,560.33210321438,-75.4553291360211,14.2644168460222,669.629705056005
-43.7518477996159,22.0849084626846,562.388469650449,-75.7879271901402,14.3563692683449,670.000588790693
-43.5729615892806,21.7014385250876,564.601643188142,-76.0479588524124,14.5245520894798,670.088473042538
-43.4083765416534,21.3335628700935,566.966753837798,-76.2474917304824,14.79049880263,669.892456536681
-43.2570182651121,20.9867168940572,569.477493115578,-76.3965097966225,15.1715284939029,669.413985626563
-43.1181173246804,20.6665111832232,572.12578274431,-76.5021163121876,15.6784046159706,668.657634425989
-42.9909836790307,20.3773725888206,574.90253054234,-76.5678802447453,16.3150803385727,667.634250984023
-42.8742648457594,20.1232773889229,577.796828464502,-76.5948171265025,17.0770114397272,666.359886952677
-42.7673596502074,19.907282357255,580.79505088898,-76.581999191793,17.9525301168329,664.856943350803
-42.6705720279291,19.731341573056,583.881197399172,-76.5268220261392,18.923527816934,663.153639706684
-42.5816174949671,19.5974626430043,587.039400859393,-76.4247106344087,19.966855784874,661.281610054899
-42.4990823865764,19.5058686015805,590.251722267508,-76.2691247277456,21.0579454493877,659.273417694538
-42.4213331811437,19.4558961484505,593.499949762886,-76.0547430735594,22.1701047748809,657.158942750937
-42.3452628098974,19.4467327031153,596.767291951143,-75.7752510820832,23.2781713545426,654.967013834466
-42.2681217868658,19.4760041580123,600.037208701526,-75.4252179971407,24.3593734644814,652.723274782782
-42.1887463536632,19.5401139142586,603.294559418005,-75.0014893470306,25.3928014416864,650.45011316471
-42.105830468431,19.6342367594774,606.524529333622,-74.5025750849221,26.3603788583715,648.169518425568
-42.0171908138647,19.752632365681,609.71180309945,-73.9291283786419,27.2488951753105,645.904484543672
-41.9221753219509,19.8895659078958,612.841493121141,-73.2848673713904,28.0461012039934,643.680620481808
-41.8198469453121,20.0374802659686,615.898825655232,-72.574915830691,28.7443207653879,641.523722816049
-41.7089506523029,20.1887190837028,618.870125181961,-71.8054062826512,29.3395124525418,639.458423174838
-41.5884180593986,20.3363100341828,621.743345643764,-70.9830941064687,29.8294579405885,637.508166709953
-41.4576683757482,20.4717573291342,624.50724357935,-70.1145509702395,30.2141533023571,635.694277330392
-41.3164979545742,20.5885928039262,627.152082429777,-69.2066891458118,30.4949274078878,634.032956931561
-41.164456029656,20.68096801203,629.670301083589,-68.2671069005165,30.6717917804543,632.536584307083
-41.0012743852239,20.7426953014555,632.056641953575,-67.3020681066281,30.7450330133273,631.211729691215
-40.828828648168,20.7692094290409,634.307461824532,-66.3164318294825,30.7147274958141,630.058913746112
-40.6488190948732,20.7560912390673,636.420183578028,-65.3137052298285,30.5804856541283,629.072223176119
-40.4629358706465,20.7004831858232,638.392345857366,-64.2950509365222,30.3432162923032,628.23898182934
-40.2735494273103,20.6015072317684,640.221087522058,-63.2602423944438,30.0047387788598,627.544685370359
-40.0840907882866,20.4583832093975,641.903284606536,-62.2076306429483,29.5673945554868,626.970395055166
-39.8995161983676,20.2733677421856,643.434558484708,-61.1351435308354,29.0359260450286,626.496341033137
-39.7253682649088,20.0503905508338,644.810631103154,-60.0403190696946,28.4178463127985,626.103987105586
-39.5675196671828,19.7940206132487,646.02851602712,-58.9206732379732,27.7218314925704,625.777328213212
-39.4332116247449,19.5102777156757,647.086550549178,-57.7752650757735,26.9572577657745,625.50616680031
-39.3300716345573,19.2046998399387,647.983933132598,-56.6041124976321,26.138003102037,625.285677405747
-39.2644103534674,18.8836969279923,648.722071324666,-55.4097144415324,25.2767498922064,625.114417346027
-39.2410895238396,18.5547263209711,649.305332458286,-54.1980734739237,24.3877531840092,624.994150338839
-39.2651865726732,18.2240263042069,649.740339659812,-52.9771725892753,23.4865943231249,624.928327239655
-39.3394964669216,17.8977243239572,650.035193496499,-51.7561890914646,22.5877967972436,624.920210435335
-39.4654475060961,17.5825833796327,650.200803604056,-50.547909467558,21.707426444539,624.972882735378
-39.6440240645152,17.2855503513536,650.25091335686,-49.3660894691549,20.8601893098049,625.087380359462
-39.8755800851061,17.0122711069786,650.200046204883,-48.2255717601744,20.0606441057251,625.265145078531
-40.1595373324453,16.7684883572235,650.063879861264,-47.1414774039738,19.3211300984824,625.507216607844
-40.4955151654147,16.5608940699016,649.858117486788,-46.1281359527465,18.6515640868273,625.812121180331
-40.8836558175395,16.3964504722551,649.597342815011,-45.198030118442,18.0609454146701,626.175232578831
-41.3236936148581,16.2807646147153,649.294163933606,-44.3602970551693,17.5556263491185,626.589399142558
-41.8149723601057,16.2215410861938,648.958403214414,-43.6213930102598,17.1422492435818,627.043524917828
-42.3571977533243,16.2262522237848,648.598013613649,-42.9815692335642,16.8253360965669,627.523810550709
-42.950073643847,16.3011997177883,648.219044029806,-42.4373222107989,16.607968346442,628.0144206368
-43.5918189445128,16.4530543561468,647.824575402084,-41.9828208289981,16.4914877409556,628.497994657797
-44.2802281822765,16.686594351242,647.416893394125,-41.6078404588448,16.4730538511282,628.957270051524
-45.0113656636099,17.0065665488457,646.997208318556,-41.3007109907753,16.5476171717118,629.377251750409
-45.7794446854892,17.4175747701428,646.565808514791,-41.0485740614404,16.7082392818574,629.743717469145
-46.5782344544523,17.9214012454193,646.123215474717,-40.8372579859874,16.9433490162303,630.045245403787
-47.4002914753812,18.5183019512801,645.670399698395,-40.6526373408703,17.2388433958481,630.274240667066
-48.2373725778252,19.206039542188,645.207831247898,-40.4812553217154,17.579481836063,630.427261201663
-49.080774699132,19.9791879675361,644.736169841225,-40.3098103372375,17.9464162632915,630.505911867386
-49.9213759752695,20.8293432640374,644.25820360894,-40.1277604638331,18.3204062350809,630.516601511883
-50.749726762657,21.7461900654833,643.77654416221,-39.9270302319634,18.6807804803062,630.470822308857
-51.5556997485062,22.7171509650764,643.295253074898,-39.7004059663349,19.0078196056726,630.384123172185
-52.3286507614011,23.7278769636233,642.819655632066,-39.4421712509949,19.2834443687091,630.277061381187
-53.0582489628345,24.7635468029418,642.354235840456,-39.1493394216135,19.4907492466255,630.175486999012
-53.7354825712713,25.8082762497519,641.904186040411,-38.8212225116893,19.6145631338109,630.1080478147
-54.3527698148272,26.8467587701442,641.474805766272,-38.4604488880584,19.6387805887905,630.108467674947
-54.9039767804011,27.8642169628555,641.069982371801,-38.0717410027402,19.5469251938796,630.217783156962
-55.3846281997412,28.8453239482651,640.690615118341,-37.6621319610044,19.322386514308,630.481465534237
-55.7925453232443,29.7775637412055,640.335817141898,-37.2401792324388,18.9504769098402,630.946974179819
-56.1262702928584,30.6495076381713,640.00117989326,-36.8142742196545,18.4207042174398,631.661495471294
-56.3854128015391,31.4503799994281,639.679450647008,-36.3921835432397,17.7265823959945,632.66573233091
-56.5720608206959,32.1713626431209,639.363064168592,-35.9803176710507,16.8690584744144,633.988818238719
-56.6876414628771,32.8058716041556,639.042834526752,-35.5843159960527,15.8571859288922,635.648113678432
-56.7344405294656,33.3480596918222,638.709916741189,-35.2095329898855,14.707261355423,637.645421845564
-56.715849758578,33.7931161684008,638.355816880277,-34.8594272454163,13.4425084121122,639.965898113016
-56.6351645531745,34.1387648858734,637.97131490234,-34.5350582384064,12.0930946121166,642.57903823767
-56.4956623028068,34.3841946281712,637.54969397948,-34.2393099324721,10.6945635003307,645.434336889279
-56.3007471948907,34.5294966670044,637.085490329956,-33.970346181729,9.28631059980152,648.466966194869
-56.053642173148,34.5754971909786,636.575039868691,-33.7274083112864,7.91004302689621,651.599705500318
-55.7568029578587,34.5240463768917,636.018176409661,-33.5104181870884,6.60731586093368,654.749052336783
-55.4118809956195,34.3792286985211,635.41615465342,-33.3186888389374,5.41727429762269,657.830719483798
-55.0205504979814,34.1463310093137,634.772722766887,-33.1540512966062,4.37430872272809,660.762555799931
-54.5839071915067,33.8309887258131,634.093471851991,-33.0194413077258,3.50387395220697,663.472123202322
-54.1013977418803,33.4393148659552,633.384109096109,-32.91810024209,2.82415742008402,665.894685432959
-53.5726769993434,32.9804230404484,632.651292700074,-32.8534855280394,2.34320189260361,667.978381473361
-52.9976602891463,32.4634361041522,631.90156828514,-32.8285653379622,2.05857749245105,669.685654198896
-52.3758874122836,31.8971250465456,631.141709663038,-32.8452603764106,1.96014397210845,670.992604264449
-51.7060638972951,31.2909062602471,630.379248691344,-32.9046375966388,2.03141535313726,671.890946374012
-50.9874468819333,30.6521852376548,629.619375830338,-33.0062236719785,2.24725139482391,672.38631946171
-50.2189831382787,29.9884939126039,628.867426829249,-33.1475952695153,2.58000520076489,672.495104189073
-49.3996219086973,29.3070598735407,628.128908829107,-33.324964925696,2.99978894813003,672.242510039675
-48.5287942309592,28.612892803466,627.408471172496,-33.5333625508759,3.47549029469906,671.659356475561
-47.6040179206565,27.9095600712255,626.71266113294,-33.7661214243924,3.97734490010165,670.778855964828
-46.6227054393992,27.2006466807021,626.048437413334,-34.014652101904,4.47742069006327,669.636279301939
